0, 0, 0, 0, 0
24, 24, 24, 24, 8
24, 24, 24, 24, 15
27, 27, 21, 21, 4
25, 25, 23, 23, 6
31, 31, 17, 17, 9
26, 26, 22, 22, 9
27, 27, 21, 21, 5
26, 26, 22, 22, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
12, 0, 0, 0, 0
15, 0, 0, 0, 0
21, 0, 0, 0, 0
27, 0, 0, 0, 0
30, 0, 0, 0, 0
39, 0, 0, 0, 0
